gender,age
male,36
male,25
male,50
male,48
male,36
male,30
male,35
male,38
male,30
male,38
male,40
female,50
female,27
male,36
female,46
male,36
female,55
female,28
male,36
male,38
male,59
female,56
male,38
male,38
male,49
male,36
female,47
male,48
female,78
female,35
male,38
male,36
male,25
male,60
female,25
male,60
male,49
female,58
female,36
female,30
female,45
female,26
female,20
female,68
female,48
male,39
female,40
male,67
male,39
male,45
female,20
male,39
male,27
female,38
male,65
female,36
male,59
male,38
female,25
male,55
male,39
male,96
female,39
female,25
male,58
female,37
male,50
male,48
male,27
female,47
male,55
male,45
female,69
male,37
female,70
male,27
male,46
male,55
male,36
female,36
male,19
female,60
female,46
male,37
female,37
male,35
male,28
male,28
female,25
male,29
female,36
male,75
male,30
male,60
female,26
male,67
male,48
male,60
male,40
male,48
female,45
female,30
male,38
male,56
male,25
male,17
male,18
male,25
male,57
female,28
female,25
male,28
male,25
male,26
male,39
male,38
male,45
female,37
male,38
female,37
female,25
female,27
male,38
female,35
female,29
female,28
male,29
male,38
male,39
male,40
male,76
female,35
female,26
male,47
male,48
female,47
female,35
female,25
male,30
male,37
male,70
male,29
male,57
male,67
female,36
male,77
female,29
male,67
female,37
male,45
female,69
male,27
male,36
female,58
male,58
male,50
male,46
male,40
male,65
female,26
female,49
male,28
male,36
male,69
male,37
male,29
male,20
male,29
male,39
male,46
male,35
male,37
male,35
male,46
male,40
female,20
male,29
male,29
male,59
female,48
male,45
male,28
male,26
male,35
male,30
male,66
male,60
female,85
male,57
male,46
female,48
female,25
male,27
female,35
female,50
male,49
female,57
male,30
male,38
male,70
male,40
male,46
female,27
male,70
female,28
male,30
female,69
male,78
male,37
male,70
male,39
male,38
male,25
female,27
male,25
male,66
male,26
male,98
female,37
female,45
male,37
female,18
female,66
male,50
male,60
male,57
male,38
male,48
male,40
female,48
male,68
male,35
male,28
female,25
female,30
male,58
male,37
male,46
female,28
female,17
female,37
female,36
female,58
male,26
female,38
male,29
female,26
male,26
male,67
female,60
male,56
male,28
male,39
male,40
male,28
female,27
female,66
female,55
male,38
male,35
male,38
female,47
male,20
male,27
male,35
female,26
male,45
male,57
female,68
male,58
female,55
female,36
male,35
male,55
male,30
female,45
male,38
female,38
male,38
female,45
male,37
female,27
female,58
male,50
male,60
male,78
male,77
male,50
male,45
male,35
female,30
male,36
male,37
male,28
female,36
male,35
male,30
male,56
male,36
male,69
male,35
female,36
female,50
male,25
female,29
female,57
male,38
female,37
male,26
male,36
female,26
male,45
female,39
female,35
male,76
male,27
male,56
male,29
male,36
female,39
male,79
male,40
male,27
male,46
male,50
male,46
male,27
female,26
male,58
female,86
female,18
female,28
male,37
male,40
male,29
female,20
male,45
male,37
male,87
male,37
male,40
female,56
male,50
female,29
female,38
male,60
male,50
male,59
male,60
male,28
male,50
male,56
male,45
male,29
male,47
male,55
male,36
male,26
male,28
female,25
female,47
female,59
male,45
male,39
female,37
male,36
male,26
male,38
female,50
male,36
male,36
male,55
female,47
male,25
male,40
male,46
female,35
female,36
female,47
male,47
female,48
male,27
male,75
male,46
male,27
female,35
male,35
male,35
male,49
female,59
male,40
male,105
male,38
male,29
female,36
female,27
female,70
male,30
male,35
male,38
female,37
female,50
male,30
male,56
female,68
female,36
female,38
male,67
male,29
male,55
female,35
female,56
male,38
male,37
male,37
female,29
female,79
male,45
male,26
male,70
male,20
female,26
male,40
male,29
female,27
male,58
male,60
female,59
male,55
male,28
male,59
male,36
male,38
male,55
male,49
male,48
male,60
male,40
male,49
male,36
male,40
female,38
male,37
female,56
female,26
male,40
male,59
female,57
male,55
male,55
male,48
male,37
male,38
male,37
female,40
male,40
male,50
female,55
male,36
male,46
male,59
male,46
female,27
male,47
male,27
male,20
male,30
female,38
male,39
male,55
male,49
male,100
male,47
female,29
male,38
male,35
male,46
male,55
male,37
male,35
male,25
male,20
female,25
female,36
male,30
female,30
male,58
male,58
female,26
male,29
male,28
male,36
male,36
female,65
female,25
male,40
male,47
male,28
male,60
male,35
male,35
male,36
male,39
female,40
male,39
female,36
female,25
male,27
female,38
female,45
male,37
male,47
male,49
female,28
male,49
male,45
male,68
male,40
male,49
male,69
male,28
female,25
female,37
male,37
male,60
male,39
female,59
male,28
female,39
male,49
female,39
male,30
male,35
male,26
female,50
female,39
female,85
male,30
male,49
male,28
male,45
male,88
male,39
female,56
male,37
male,69
male,50
male,36
male,39
male,35
male,50
male,38
male,68
male,38
female,60
male,45
male,27
male,26
male,69
male,46
male,45
male,39
female,48
male,60
male,39
male,36
male,69
female,29
male,47
male,35
male,37
male,38
male,105
male,59
male,48
female,36
male,26
male,45
male,50
male,19
male,67
male,50
female,49
male,28
male,49
male,30
male,40
male,29
male,25
male,60
female,28
male,56
male,47
female,49
male,100
male,35
female,57
male,49
male,36
male,35
male,38
male,60
male,36
female,36
female,60
male,30
female,39
male,36
male,49
female,27
male,58
male,25
male,50
female,45
male,56
female,30
male,67
male,48
male,39
female,48
female,70
male,48
male,50
male,40
male,46
male,47
female,36
female,26
male,38
male,37
male,39
female,35
female,79
male,30
female,59
female,27
male,27
female,28
male,37
male,60
female,27
male,48
female,65
male,60
male,46
male,56
male,46
female,27
male,38
male,30
male,26
male,19
male,50
male,45
male,30
male,46
female,40
male,36
male,45
male,30
female,40
male,68
male,37
male,36
male,60
male,37
male,36
male,27
male,50
male,35
female,37
female,45
female,35
male,45
female,39
male,46
male,67
female,46
female,28
female,26
male,30
male,46
male,55
male,58
female,47
female,35
male,67
female,47
male,28
male,30
male,29
female,99
female,57
female,55
female,30
male,39
female,37
female,30
female,36
male,47
female,29
male,37
male,59
female,39
male,47
female,50
male,40
male,29
female,38
male,29
male,55
male,37
female,78
male,36
male,48
male,26
male,29
female,26
female,35
male,28
male,28
male,39
male,56
male,47
female,27
female,66
female,58
male,30
female,39
female,36
female,28
female,29
male,68
male,25
male,65
female,25
female,47
male,36
male,38
male,59
male,39
female,59
male,35
male,46
male,35
male,25
male,65
female,30
male,55
male,70
male,46
female,27
male,36
female,35
female,30
female,46
male,66
female,30
female,35
male,28
female,55
male,79
male,25
male,19
female,26
male,26
female,39
male,65
male,39
male,37
male,45
male,28
female,25
female,29
male,56
male,47
male,30
male,48
female,40
male,30
male,36
female,40
female,35
female,49
male,30
male,76
female,39
male,39
female,38
male,37
male,35
female,96
male,37
male,35
female,39
female,58
male,49
male,39
female,29
female,30
male,30
male,46
male,45
male,48
female,26
male,36
male,65
male,50
female,36
female,40
male,39
male,69
male,60
male,40
female,27
male,26
male,26
female,39
male,47
male,46
male,35
male,28
male,27
male,50
female,40
male,56
male,35
male,86
female,35
male,25
male,60
female,57
male,40
male,27
female,26
female,38
female,35
male,57
female,59
male,38
male,38
male,39
male,45
female,47
male,28
male,68
female,29
male,58
male,39
female,55
male,47
male,36
female,30
male,45
male,29
male,38
male,30
male,56
male,40
male,39
female,26
male,67
male,35
male,38
male,59
female,25
male,27
male,35
male,45
male,45
male,30
female,50
male,49
male,39
male,37
female,45
female,39
male,25
female,46
female,26
male,38
female,38
male,49
male,47
male,60
female,29
male,25
male,37
male,36
male,57
female,29
male,35
female,59
female,30
male,48
female,28
male,49
male,25
male,40
female,28
male,35
male,47
female,35
male,25
male,40
male,38
male,50
male,28
male,39
male,37
male,47
male,38
male,28
male,45
female,37
male,39
male,55
male,49
male,29
male,58
male,68
male,68
male,29
male,47
female,39
male,30
male,59
male,49
male,25
female,36
male,16
male,28
male,59
male,40
male,36
female,47
female,106
male,19
male,27
male,37
male,37
female,38
male,48
male,60
male,30
male,36
male,67
female,37
male,29
female,47
male,38
female,69
female,26
male,27
male,27
male,48
male,27
male,26
female,65
male,49
female,26
male,67
female,29
female,29
male,48
male,30
male,55
male,36
male,35
female,68
male,39
male,48
male,50
female,46
male,35
male,45
male,27
male,47
male,38
male,38
male,38
male,69
female,29
male,38
female,35
male,57
male,59
male,76
male,26
female,36
female,40
male,50
female,56
female,47
male,38
female,50
male,50
female,105
female,37
male,39
male,56
male,38
male,48
male,39
male,35
female,38
male,28
male,47
male,27
male,29
male,45
female,35
male,45
female,37
female,29
male,25
male,35
male,46
female,37
male,56
male,25
male,39
female,47
male,29
male,47
male,40
male,28
female,37
female,30
female,27
female,28
male,27
male,68
male,29
male,88
male,56
female,40
male,26
female,40
male,36
female,50
male,50
male,55
male,60
male,79
male,36
male,29
female,47
male,38
male,56
male,40
male,40
male,36
female,28
male,35
female,30
male,36
male,60
female,38
male,36
male,37
female,35
male,50
female,45
male,49
male,35
male,38
male,38
male,49
male,38
male,46
male,39
male,55
female,36
male,27
male,47
female,57
female,56
male,47
female,36
male,37
female,25
female,35
male,57
male,46
male,87
female,36
male,78
female,55
female,46
female,27
female,56
female,39
female,65
male,48
male,35
female,28
male,66
male,59
male,39
male,58
female,46
male,67
male,66
male,25
female,69
female,28
male,59
male,30
male,28
male,27
female,39
male,37
female,12
male,30
female,30
male,49
male,39
male,50
male,56
male,39
male,49
male,30
male,55
male,38
male,70
male,49
male,30
female,35
male,29
female,47
male,58
male,38
male,37
male,36
male,57
male,27
male,25
male,30
male,46
male,60
female,38
male,47
male,45
female,65
male,59
male,27
male,49
female,48
male,38
male,66
female,30
male,49
male,37
male,40
male,35
male,25
male,25
male,46
female,38
male,45
male,47
male,69
male,50
male,35
male,36
female,29
female,37
male,37
female,75
female,28
male,36
male,59
male,40
female,40
male,69
male,46
female,38
female,29
male,60
male,27
female,56
female,25
male,30
male,47
male,35
male,46
female,45
male,47
male,36
male,47
male,35
female,40
female,25
male,50
female,38
male,66
male,45
female,26
male,39
male,27
male,36
male,27
female,38
male,57
male,26
male,67
male,50
male,37
male,46
male,39
male,30
male,45
male,40
male,106
male,56
male,30
male,46
male,28
female,57
male,38
female,49
female,46
female,50
female,69
male,28
female,37
male,38
male,40
male,30
male,58
male,48
female,30
female,56
male,38
male,37
male,46
male,48
male,39
male,46
male,39
male,46
female,49
female,45
female,37
male,47
male,38
female,27
male,45
male,46
female,57
male,47
male,37
male,55
female,77
male,29
female,38
female,25
male,26
female,60
female,45
female,28
female,65
male,40
male,48
female,40
male,48
male,40
male,37
male,46
male,47
female,49
female,25
male,38
female,79
male,27
male,48
male,59
male,50
male,47
male,36
female,50
female,58
male,36
male,60
male,35
male,48
female,47
female,26
female,55
male,35
male,35
male,70
female,46
male,38
female,46
female,49
female,26
male,30
male,45
male,60
male,30
male,45
male,30
male,38
female,40
male,45
male,49
male,56
male,30
female,47
male,47
female,47
male,30
male,77
male,40
male,46
male,56
male,27
female,46
female,58
male,47
female,48
male,36
male,30
male,27
male,56
female,35
female,29
female,27
male,95
female,27
male,48
female,40
male,36
female,30
male,35
male,45
male,30
male,57
female,47
female,29
female,27
male,47
female,56
male,55
male,27
female,25
male,47
male,37
male,65
male,46
female,36
female,27
male,36
male,46
female,28
female,49
male,27
male,65
male,38
male,27
female,38
female,26
male,39
male,40
female,59
female,66
male,26
male,30
male,37
male,38
male,50
male,25
male,25
male,27
female,58
male,36
male,39
male,50
male,49
male,28
male,39
female,37
female,28
female,65
female,45
male,26
male,70
female,36
male,60
male,30
male,36
male,38
male,66
female,29
male,79
male,27
male,39
male,25
female,50
male,26
male,25
male,25
male,40
male,47
male,55
male,45
male,47
female,80
male,36
female,45
male,46
female,36
male,46
male,45
male,29
male,39
male,107
female,36
male,36
male,39
female,30
male,26
male,47
male,87
male,46
male,28
male,60
male,56
male,56
female,27
male,29
male,38
male,48
male,27
male,60
male,47
female,35
female,58
male,59
female,30
male,56
female,30
male,40
female,45
female,27
male,45
male,35
male,38
male,26
male,36
female,36
female,27
male,26
male,38
female,45
male,38
male,29
male,35
male,45
female,35
male,28
male,37
male,45
female,48
male,38
male,39
female,46
male,36
male,35
male,40
male,60
male,78
female,35
male,30
male,28
male,29
male,35
male,46
male,47
male,65
female,50
female,39
male,36
male,60
male,38
male,36
female,60
male,28
male,70
female,39
male,37
male,40
female,25
female,45
male,39
male,38
female,57
male,35
male,35
male,75
female,26
female,28
female,60
male,39
female,39
male,60
male,36
female,38
male,56
male,36
female,28
female,35
male,69
male,59
female,45
male,76
male,47
male,47
male,30
male,50
male,35
male,37
female,38
male,59
male,30
male,37
female,36
male,50
female,39
male,69
female,35
male,26
female,39
female,50
male,49
male,26
female,49
female,55
male,55
male,40
male,47
female,37
male,27
female,36
male,38
male,107
female,45
male,30
male,47
male,46
female,37
male,75
male,48
female,37
male,35
female,36
male,58
male,29
female,48
male,58
female,35
male,60
female,39
male,45
male,59
male,49
male,56
male,58
female,30
female,35
male,58
male,47
female,29
female,48
male,46
male,46
male,37
female,46
female,26
male,55
female,38
male,28
male,40
female,46
female,25
female,40
male,35
male,45
female,27
male,70
male,45
male,47
male,29
female,86
female,27
female,49
male,66
male,60
male,38
male,29
female,57
male,30
male,28
female,28
female,28
male,49
female,28
female,28
female,55
female,35
male,35
male,28
male,55
male,37
male,106
female,37
male,65
male,39
female,27
female,27
male,45
female,45
female,38
female,36
male,38
male,37
male,46
female,49
female,25
male,65
female,29
male,58
male,38
female,30
female,36
male,36
male,35
male,50
male,49
male,40
male,35
male,35
male,37
female,46
male,27
male,105
male,70
male,56
female,65
male,77
female,39
male,27
male,40
female,48
male,55
female,25
male,78
male,60
male,59
female,55
female,27
female,48
male,36
female,56
male,80
male,47
male,38
male,38
female,36
female,40
female,59
male,35
male,69
male,75
male,38
female,28
male,37
male,76
male,37
male,25
female,38
male,39
female,27
female,37
female,56
female,27
male,50
female,38
female,49
male,26
male,78
male,25
male,70
male,38
male,37
female,47
female,35
male,39
female,49
female,38
female,25
male,65
male,45
female,30
male,48
